"fng","fng.rsn","Fun 'N Games","797","fun-n-games"
"fng","fng.rsn","Fun 'N Games","798","fun-n-games"
"footf","footf.rsn","Football Fury","774","ultimate-football-try-formation"
"fq","fq.rsn","First Queen","756","first-queen-ornic-senki"
"frgr","frgr.rsn","Frogger","785","frogger"
"frsa","frsa.rsn","First Samurai","757","first-samurai"
"frsa","frsa.rsn","First Samurai","758","first-samurai"
"frsa","frsa.rsn","First Samurai","759","first-samurai"
"frsa","frsa.rsn","First Samurai","760","first-samurai"
"fs2","fs2.rsn","Farland Story 2","697","farland-story-2"
"fs96","fs96.rsn","FIFA Soccer '96","685","fifa-soccer-96"
"fs96","fs96.rsn","FIFA Soccer '96","686","fifa-soccer-96"
"fsr","fsr.rsn","Fire Striker","749","holy-striker"
"fsr","fsr.rsn","Fire Striker","750","holy-striker"
"fstr","fstr.rsn","Final Stretch","739","final-stretch"
"ftm","ftm.rsn","Fireteam Rogue","755","fireteam-rogue"
"ftm","ftm.rsn","Fireteam Rogue","3323","fireteam-rogue"
"ftr","ftr.rsn","Full Throttle Racing","794","full-power"
"ftr","ftr.rsn","Full Throttle Racing","795","full-power"
"ftr","ftr.rsn","Full Throttle Racing","796","full-power"
"ftsd2","ftsd2.rsn","From TV Animation Slam Dunk 2","789","from-tv-animation-slam-dunk-2-ih-yosen-kanzenban"
"fz","fz.rsn","F-Zero","670","f-zero"
"fz","fz.rsn","F-Zero","671","f-zero"
"fz","fz.rsn","F-Zero","672","f-zero"
"gadg","gadg.rsn","Inspector Gadget","1050","inspector-gadget"
"gage","gage.rsn","Game Genie","820","game-genie"
"gage","gage.rsn","Game Genie","821","game-genie"
"gage","gage.rsn","Game Genie","822","game-genie"
"gb3","gb3.rsn","Great Battle 3","896","the-great-battle-3"
"gb5","gb5.rsn","Great Battle 5","899","the-great-battle-5"
"gbg2","gbg2.rsn","Great Battle Gaiden 2","894","the-great-battle-gaiden-2"
"gboy","gboy.rsn","Kuusou Kagaku Sekai Gulliver Boy","1305","kuusou-kagaku-sekai-gulliver-boy"
"gbt","gbt.rsn","Gokinjo Bouken Tai","879","gokinjo-bouken-tai"
"gcd","gcd.rsn","Ghost Chaser Densei","862","ghost-chaser-densei"
"gdng","gdng.rsn","Ganbare Daiku no Gensan","834","ganbare-daiku-no-gensan"
"ged","ged.rsn","Ginga Eiyuu Densetsu","867","ginga-eiyuu-densetsu"
"gen2","gen2.rsn","Genocide 2","854","genocide-2"
"gen2","gen2.rsn","Genocide 2","855","genocide-2"
"genjr","genjr.rsn","Genjuu Ryodan","853","genjuu-ryodan"
"gfko","gfko.rsn","George Foreman's KO Boxing","856","george-foremans-ko-boxing"
"gfko","gfko.rsn","George Foreman's KO Boxing","857","george-foremans-ko-boxing"
"gfko","gfko.rsn","George Foreman's KO Boxing","858","george-foremans-ko-boxing"
"gfko","gfko.rsn","George Foreman's KO Boxing","859","george-foremans-ko-boxing"
"gga2","gga2.rsn","Go Go Ackman 2","871","go-go-ackman-2"
"gga3","gga3.rsn","Go Go Ackman 3","872","go-go-ackman-3"
"ggdl","ggdl.rsn","Go! Go! Dodge League","873","go-go-dodge-league"
"ggdl","ggdl.rsn","Go! Go! Dodge League","874","go-go-dodge-league"
"ggg","ggg.rsn","Gan Gan Ganchan","835","gan-gan-gan-chan"
"ghis","ghis.rsn","Granhistoria","893","granhistoria-genshi-sekaiki"
"ghoul","ghoul.rsn","Ghoul Patrol","863","ghoul-patrol"
"ghoul","ghoul.rsn","Ghoul Patrol","864","ghoul-patrol"
"ghoul","ghoul.rsn","Ghoul Patrol","865","ghoul-patrol"
"gion","gion.rsn","Gionbana","869","ginga-eiyuu-densetsu-gionbana"
"gna","gna.rsn","Getsumen no Anubis","861","getsumen-no-anubis"
"gpo","gpo.rsn","Ganso Pachinko Ou","838","ganso-pachinko-ou"
"grobo","grobo.rsn","Galaxy Robo","815","galaxy-robo"
"gsby","gsby.rsn","Gourmet Sentai Bara Yarou","889","gourmet-sentai-bara-yarou"
"gsgr","gsgr.rsn","Ginga Sengoku Gunyuuden Rai","868","ginga-sengoku-gunyuuden-rai"
"gt","gt.rsn","Goof Troop","883","goofy-to-max-kaizoku-shima-no-daibouken"
"gt","gt.rsn","Goof Troop","884","goofy-to-max-kaizoku-shima-no-daibouken"
"gt","gt.rsn","Goof Troop","885","goofy-to-max-kaizoku-shima-no-daibouken"
"gt","gt.rsn","Goof Troop","886","goofy-to-max-kaizoku-shima-no-daibouken"
"gt","gt.rsn","Goof Troop","887","goofy-to-max-kaizoku-shima-no-daibouken"
"gtr","gtr.rsn","GT Racing","811","gt-racing"
"gunf","gunf.rsn","Gun Force","903","gunforce-battle-fire-engulfed-terror-island"
"gunf","gunf.rsn","Gun Force","904","gunforce-battle-fire-engulfed-terror-island"
"gunf","gunf.rsn","Gun Force","905","gunforce-battle-fire-engulfed-terror-island"
"guts","guts.rsn","Nickelodeon GUTS","1702","nickelodeon-guts"
"gw","gw.rsn","Galaxy Wars","816","galaxy-wars"
"h7f3","h7f3.rsn","Hisshou 777 Fighter III","970","hisshou-777-fighter-3-kokuryuu-ou-no-fukkatsu"
"ha2","ha2.rsn","Home Alone 2","981","home-alone-2-lost-in-new-york"
"ha2","ha2.rsn","Home Alone 2","982","home-alone-2-lost-in-new-york"
"hag","hag.rsn","Hagane","909","hagane"
"hag","hag.rsn","Hagane","910","hagane"
"hag","hag.rsn","Hagane","911","hagane"
"hag","hag.rsn","Hagane","912","hagane"
"hahe","hahe.rsn","Hanjuku Hero","923","hanjuku-hero-hanjuku-eiyuu-aa-sekai-yo-hanjuku-nare"
"hb","hb.rsn","Harapeko Bakka","927","harapeko-bakka"
"hb3","hb3.rsn","Hardball 3","928","hardball-iii"
"hbtt","hbtt.rsn","Hanna Barbera's Turbo Toons","3010","turbo-toons"
"he3","he3.rsn","Heracles no Eikou III","956","herakles-no-eikou-iii-kamigami-no-chinmoku"
"hfo","hfo.rsn","Hanafuda Ou","921","hanafuda-ou"
"hgb","hgb.rsn","Hourai Gakuen no Bouken","1001","hourai-gakuen-no-bouken-tenkousei-scramble"
"hgp2","hgp2.rsn","Human Grand Prix 2","1004","human-grand-prix-2"
"hgp3","hgp3.rsn","Human Grand Prix 3","1005","human-grand-prix-3-f1-triple-battle"
"hgp4","hgp4.rsn","Human Grand Prix 4","1006","human-grand-prix-4-f1-dream-battle"
"hgs","hgs.rsn","Heisei Gunjin Shougi","947","heisei-gunjin-shougi"
"hha","hha.rsn","Harley's Humongous Adventure","929","kagakusha-harley-no-haran-banjou"
"hha","hha.rsn","Harley's Humongous Adventure","930","kagakusha-harley-no-haran-banjou"
"hha","hha.rsn","Harley's Humongous Adventure","931","kagakusha-harley-no-haran-banjou"
"himp","himp.rsn","Home Improvement","983","home-improvement"
"hk5","hk5.rsn","Hokuto no Ken 5","973","hokuto-no-ken-5-tenma-ryuuseiden-ai-zetsu-shou"
"hk6","hk6.rsn","Hokuto no Ken 6","974","hokuto-no-ken-6-gekitou-denshou-ken-haou-heno-michi"
"hk7","hk7.rsn","Hokuto no Ken 7","975","hokuto-no-ken-7-seiken-retsuden-den-shou-sha-he-no-michi"
"hmos","hmos.rsn","Habu Meijin no Omoshiro Shougi","908","habu-meijin-no-omoshiro-shougi"
"hnp","hnp.rsn","Hebereke no Popun","943","hebereke-no-popoon"
"hook","hook.rsn","Hook","993","hook"
"hook","hook.rsn","Hook","994","hook"
"hook","hook.rsn","Hook","995","hook"
"hook","hook.rsn","Hook","996","hook"
"hos","hos.rsn","Head-On Soccer","707","head-on-soccer"
"hos","hos.rsn","Head-On Soccer","941","head-on-soccer"
"hro","hro.rsn","Hunt for Red October","1010","the-hunt-for-red-october"
"hro","hro.rsn","Hunt for Red October","1011","the-hunt-for-red-october"
"hro","hro.rsn","Hunt for Red October","1012","the-hunt-for-red-october"
"hro","hro.rsn","Hunt for Red October","1013","the-hunt-for-red-october"
"hs","hs.rsn","Hero Senki","958","hero-senki-project-olympus"
"hsh","hsh.rsn","Hashire Hebereke","935","hashire-hebereke"
"hth2","hth2.rsn","Hat Trick Hero 2","937","hat-trick-hero-2"
"hti","hti.rsn","Hit the Ice","972","hit-the-ice"
"hu","hu.rsn","Holy Umbrella","977","holy-umbrella-dondera-no-mubo"
"human","human.rsn","Humans","1007","the-humans"
"human","human.rsn","Humans","1008","the-humans"
"hurr","hurr.rsn","Hurricanes","1014","the-hurricanes"
"hurr","hurr.rsn","Hurricanes","1015","the-hurricanes"
"hurr","hurr.rsn","Hurricanes","1016","the-hurricanes"
"hyir","hyir.rsn","Hyper Iria","1017","hyper-iria"
"hzone","hzone.rsn","Hyper Zone","1020","hyper-zone"
"hzone","hzone.rsn","Hyper Zone","1021","hyper-zone"
"hzone","hzone.rsn","Hyper Zone","1022","hyper-zone"
"icom","icom.rsn","Iron Commando","1063","iron-commando-kotetsu-no-senshi"
"icom","icom.rsn","Iron Commando","1064","iron-commando-kotetsu-no-senshi"
"idea","idea.rsn","Idea no Hi","1023","idea-no-hi"
"igf","igf.rsn","Ignition Factor","1024","fire-fighting"
"igoc","igoc.rsn","Igo Club","1025","igo-club"
"ijga","ijga.rsn","Indiana Jones' Greatest Adventures","1046","indiana-jones-greatest-adventures"
"ijga","ijga.rsn","Indiana Jones' Greatest Adventures","1047","indiana-jones-greatest-adventures"
"ijga","ijga.rsn","Indiana Jones' Greatest Adventures","1048","indiana-jones-greatest-adventures"
"im","im.rsn","Ihatovo Monogatari","1026","ihatovo-monogatari"
"imp","imp.rsn","Imperium","1036","kidou-soukou-dion"
"inca","inca.rsn","Incantation","1038","incantation"
"inca","inca.rsn","Incantation","1039","incantation"
"ins","ins.rsn","Illvanian no Shiro","1035","illvanian-no-shiro"
"iog","iog.rsn","Illusion of Gaia","1028","gaia-gensouki"
"iog","iog.rsn","Illusion of Gaia","1029","gaia-gensouki"
"is2","is2.rsn","Itadaki Street 2","1066","itadaki-street-2-neon-sign-ha-bara-iro-ni"
"issdx","issdx.rsn","International Superstar Soccer Deluxe","1054","jikkyou-world-soccer-2-fighting-eleven"
"issdx","issdx.rsn","International Superstar Soccer Deluxe","1055","jikkyou-world-soccer-2-fighting-eleven"
"itt","itt.rsn","International Tennis Tour","1056","international-tennis-tour"
"itt","itt.rsn","International Tennis Tour","1057","international-tennis-tour"
"itt","itt.rsn","International Tennis Tour","1058","international-tennis-tour"
"izzy","izzy.rsn","Izzy's Quest for the Olympic Rings","1072","izzys-quest-for-the-olympic-rings"
"izzy","izzy.rsn","Izzy's Quest for the Olympic Rings","1073","izzys-quest-for-the-olympic-rings"
"izzy","izzy.rsn","Izzy's Quest for the Olympic Rings","1074","izzys-quest-for-the-olympic-rings"
"jamit","jamit.rsn","Jammit","1106","jammit"
"jboy2","jboy2.rsn","Jelly Boy 2","1109","jelly-boy-2"
"jbrr","jbrr.rsn","Jaleco Rally Big Run - The Supreme 4WD Challenge","1100","big-run-the-supreme-4wd-challenge"
"jc","jc.rsn","Jaki Crush","1099","naxat-super-pinball-jaki-hakai"
"jcptt","jcptt.rsn","Jimmy Connors Pro Tennis Tour","1134","jimmy-connors-pro-tennis-tour"
"jcptt","jcptt.rsn","Jimmy Connors Pro Tennis Tour","1135","jimmy-connors-pro-tennis-tour"
"jcptt","jcptt.rsn","Jimmy Connors Pro Tennis Tour","1136","jimmy-connors-pro-tennis-tour"
"jcptt","jcptt.rsn","Jimmy Connors Pro Tennis Tour","1137","jimmy-connors-pro-tennis-tour"
"jcptt","jcptt.rsn","Jimmy Connors Pro Tennis Tour","1138","jimmy-connors-pro-tennis-tour"
"jd","jd.rsn","Judge Dredd","1164","judge-dredd"
"jd","jd.rsn","Judge Dredd","1165","judge-dredd"
"jd","jd.rsn","Judge Dredd","1166","judge-dredd"
"jd","jd.rsn","Judge Dredd","1167","judge-dredd"
"jkyo","jkyo.rsn","Jissen Kyotei","1141","jissen-kyoutei"
"jle94","jle94.rsn","J League Excite Stage '94","1077","j-league-excite-stage-94"
"jlpg2","jlpg2.rsn","J-League Soccer Prime Goal 2","1083","j-league-soccer-prime-goal-2"
"jlpg3","jlpg3.rsn","J-League Soccer Prime Goal 3","1084","j-league-soccer-prime-goal-3"
"jls95","jls95.rsn","J-League Super Soccer '95","1085","j-league-super-soccer-95-jikkyou-stadium"
"jm2","jm2.rsn","Joe and Mac 2","1155","tatakae-genshijin-3-shuyaku-ha-yappari-joe-and-mac"
"jm2","jm2.rsn","Joe and Mac 2","1156","tatakae-genshijin-3-shuyaku-ha-yappari-joe-and-mac"
"jmahs","jmahs.rsn","Jissen! Mahjong Shinan","1145","jissen-mahjong-shinan"
"jmpwr","jmpwr.rsn","Jim Power","1132","jim-power-the-lost-dimension-in-3d"
"jmpwr","jmpwr.rsn","Jim Power","1133","jim-power-the-lost-dimension-in-3d"
"jms","jms.rsn","Jammes","1105","Jammes"
"jng","jng.rsn","Jack Nicklaus Golf","1096","jack-nicklaus-golf"
"jng","jng.rsn","Jack Nicklaus Golf","1097","jack-nicklaus-golf"
"jng","jng.rsn","Jack Nicklaus Golf","1098","jack-nicklaus-golf"
"joho","joho.rsn","HAL's Hole in One Golf","906","jumbo-ozaki-no-hole-in-one"
"joho","joho.rsn","HAL's Hole in One Golf","907","jumbo-ozaki-no-hole-in-one"
"jojo","jojo.rsn","Jojo no Kimyou na Bouken","1150","jojo-no-kimyou-na-bouken"
"jot","jot.rsn","Jungle no Ojya Tachan","1178","jungle-no-ouja-taa-chan-sekai-manyuu-dai-kakutou-no-maki"
"jp2","jp2.rsn","Jurassic Park 2","1188","jurassic-park-part-2-the-chaos-continues"
"jp2","jp2.rsn","Jurassic Park 2","1189","jurassic-park-part-2-the-chaos-continues"
"jp2","jp2.rsn","Jurassic Park 2","1190","jurassic-park-part-2-the-chaos-continues"
"jph2","jph2.rsn","Jissen Pachinko Hisshouhou! 2","1144","jissen-pachinko-hisshouhou-2"
"js","js.rsn","Jutei Senki","1195","jutei-senki"
"jst","jst.rsn","Jungle Strike","1174","jungle-strike"
"jst","jst.rsn","Jungle Strike","1175","jungle-strike"
"jst","jst.rsn","Jungle Strike","1176","jungle-strike"
"jstcl","jstcl.rsn","Justice League Task Force","1191","justice-league-task-force"
"jstcl","jstcl.rsn","Justice League Task Force","1192","justice-league-task-force"
"jstcl","jstcl.rsn","Justice League Task Force","1193","justice-league-task-force"
"jstcl","jstcl.rsn","Justice League Task Force","1194","justice-league-task-force"
"jumpd","jumpd.rsn","Jumpin' Derby","1169","jumpin-derby"
"jw2","jw2.rsn","Jungle Wars 2","1177","jungle-wars-2"
"ka","ka.rsn","Kirby's Avalanche","1270","kirbys-avalanche"
"karo","karo.rsn","Kabuki Rocks","1200","kabuki-rocks"
"kaw","kaw.rsn","King Arthur's World","1253","royal-conquest"
"kaw","kaw.rsn","King Arthur's World","1254","royal-conquest"
"kaw","kaw.rsn","King Arthur's World","1255","royal-conquest"
"kbly","kbly.rsn","Kablooey","1198","bombuzal"
"kcc","kcc.rsn","Kawasaki Caribbean Challenge","1214","kawasaki-caribbean-challenge"
"kdc","kdc.rsn","Kirby's Dream Course","1271","kirby-bowl"
"kdc","kdc.rsn","Kirby's Dream Course","1272","kirby-bowl"
"kdl3","kdl3.rsn","Kirby's Dream Land 3","1273","hoshi-no-kirby-3"
"kdy","kdy.rsn","Kenyu Densetsu Yaiba","1225","kenyu-densetsu-yaiba"
"kdz3","kdz3.rsn","Kishin Douji Zenki 3","1278","kishin-douji-zenki-tenchi-meidou"
"kesp2","kesp2.rsn","Keiba Eight Special 2","1220","keiba-eight-special-2"
"ki","ki.rsn","Killer Instinct","1247","killer-instinct"
"ki","ki.rsn","Killer Instinct","1248","killer-instinct"
"ki","ki.rsn","Killer Instinct","1249","killer-instinct"
"ki","ki.rsn","Killer Instinct","1250","killer-instinct"
"kkbn","kkbn.rsn","Kerokero Keroppi no Bouken Nikki","1226","kero-kero-keroppi-no-bouken-nikki-nemureru-mori-no-keroriinu"
"kko","kko.rsn","Kishin Korinden Oni","1279","kishin-kourinden-oni"
"kko","kko.rsn","Kishin Korinden Oni","1280","kishin-kourinden-oni"
"kkp","kkp.rsn","Kidou Keisatsu Patlabor","1241","kidou-keisatsu-patlabor"
"kkpm","kkpm.rsn","Kevin Keegan's Player Manager","1228","kevin-keegans-player-manager"
"klown","klown.rsn","Kid Klown in Crazy Chase","1232","kid-klown-in-crazy-chase"
"klown","klown.rsn","Kid Klown in Crazy Chase","1233","kid-klown-in-crazy-chase"
"klown","klown.rsn","Kid Klown in Crazy Chase","1234","kid-klown-in-crazy-chase"
"km2","km2.rsn","King of the Monsters 2","1263","king-of-the-monsters-2-the-next-thing"
"km2","km2.rsn","King of the Monsters 2","1264","king-of-the-monsters-2-the-next-thing"
"kmsp","kmsp.rsn","Kindai Mahjong Special","1251","kindai-mahjong-special"
"kmt","kmt.rsn","Kyuuyaku Megami Tensei","1307","kyuuyaku-megami-tensei"
"kno","kno.rsn","Kunio no Oden","1302","kunio-no-oden"
"knt2","knt2.rsn","Kawa no Nushi Tsuri 2","1213","kawa-no-nushi-tsuri-2"
"kny","kny.rsn","Kamaitachi no Yoru","1206","kamai-tachi-no-yoru"
"ko3","ko3.rsn","Kick Off 3","1230","kick-off-3-european-challenge"
"ko3","ko3.rsn","Kick Off 3","1231","kick-off-3-european-challenge"
"kotr","kotr.rsn","Knights of the Round","1282","knights-of-the-round"
"kotr","kotr.rsn","Knights of the Round","1283","knights-of-the-round"
"kotr","kotr.rsn","Knights of the Round","1284","knights-of-the-round"
"kryk","kryk.rsn","Kouryuuki","1289","kouryuuki"
"ksc","ksc.rsn","Kawasaki Superbike Challenge","1215","kawasaki-superbike-challenge"
"ksc","ksc.rsn","Kawasaki Superbike Challenge","1216","kawasaki-superbike-challenge"
"ksh","ksh.rsn","Kakinoki Shougi","1205","kakinoki-shougi"
"ksn2","ksn2.rsn","Koushien 2","1290","koushien-2"
"ksn3","ksn3.rsn","Koushien 3","1291","koushien-3"
"kss","kss.rsn","Kirby Super Star","1268","hoshi-no-kirby-super-deluxe"
"ksvg","ksvg.rsn","Kidou Senshi V Gundam","1238","kidou-senshi-v-gundam"
"lah","lah.rsn","Last Action Hero","1322","last-action-hero"
"lah","lah.rsn","Last Action Hero","1323","last-action-hero"
"lal","lal.rsn","Live A Live","1369","live-a-live"
"lambo","lambo.rsn","Lamborghini American Challenge","1314","lamborghini-american-challenge"
"lambo","lambo.rsn","Lamborghini American Challenge","1315","lamborghini-american-challenge"
"lawa","lawa.rsn","La Wares","1308","la-wares"
"ldst","ldst.rsn","Lady Stalker","1309","lady-stalker-kako-kara-no-chousen"
"lem2","lem2.rsn","Lemmings 2","1347","lemmings-2-the-tribes"
"lem2","lem2.rsn","Lemmings 2","1348","lemmings-2-the-tribes"
"lem2","lem2.rsn","Lemmings 2","1349","lemmings-2-the-tribes"
"len","len.rsn","Lethal Enforcers","1353","lethal-enforcers"
"len","len.rsn","Lethal Enforcers","1354","lethal-enforcers"
"len","len.rsn","Lethal Enforcers","1355","lethal-enforcers"
"lethw","lethw.rsn","Lethal Weapon","1356","lethal-weapon"
"lethw","lethw.rsn","Lethal Weapon","1357","lethal-weapon"
"lft","lft.rsn","Last Fighter Twin","895","the-great-battle-2-last-fighter-twin"
"libl","libl.rsn","Libble Rabble","1358","libble-rabble"
"ll","ll.rsn","Lucky Luke","1387","lucky-luke"
"lm","lm.rsn","Lord Monarch","1376","lord-monarch"
"lmag","lmag.rsn","Little Magic","1365","little-magic"
"lmag","lmag.rsn","Little Magic","1366","little-magic"
"lmag","lmag.rsn","Little Magic","1367","little-magic"
"lmas","lmas.rsn","Little Master","1368","little-master-niji-iro-no-maseki"
"ln2","ln2.rsn","Lennus 2","1351","lennus-2-fuuin-no-shito"
"lod","lod.rsn","Liberty or Death","524","dokuritsu-sensou-liberty-or-death"
"lod","lod.rsn","Liberty or Death","1359","dokuritsu-sensou-liberty-or-death"
"lopa","lopa.rsn","Logos Panic","1373","logos-panic-goaisatu"
"lrt","lrt.rsn","Lode Runner Twin","1371","lode-runner-twin-justy-to-liberty-no-daibouken"
"ltbb","ltbb.rsn","Looney Tunes Basketball","1375","looney-tunes-b-ball"
"ltul","ltul.rsn","Lester the Unlikely","1352","odekake-lester-lelele-no-le"
"lunch","lunch.rsn","Out to Lunch","1770","out-to-lunch"
"lunch","lunch.rsn","Out to Lunch","1771","out-to-lunch"
"lupin","lupin.rsn","Lupin the 3rd","1394","lupin-sansei-densetsu-no-hihou-o-oe"
"lvqst","lvqst.rsn","Love Quest","1386","love-quest"
"m94","m94.rsn","Madden NFL '94","1397","john-madden-nfl-pro-football-94"
"m94","m94.rsn","Madden NFL '94","1398","john-madden-nfl-pro-football-94"
"m95","m95.rsn","Madden NFL '95","1399","madden-nfl-95"
"m95","m95.rsn","Madden NFL '95","1400","madden-nfl-95"
"m96","m96.rsn","Madden NFL '96","1401","madden-nfl-96"
"m96","m96.rsn","Madden NFL '96","1402","madden-nfl-96"
"m97","m97.rsn","Madden NFL '97","1403","madden-nfl-97"
"m98","m98.rsn","Madden NFL '98","1404","madden-nfl-98"
"magna","magna.rsn","Magna Braban","1425","magna-braban-henreki-no-yusha"
"mahcl","mahcl.rsn","Mahjong Club","1426","mahjong-club"
"maj","maj.rsn","Majyuuou","1440","majuu-ou"
"mam","mam.rsn","Madou Monogatari","1405","madou-monogatari-hanamaru-daiyouchienji-puyo-puyo-rpg"
"mama2","mama2.rsn","Makeruna Makendou 2","1443","makeruna-makendou-2-kimero-youkai-souri"
"mark","mark.rsn","Mystic Ark","1607","mystic-ark"
"mask","mask.rsn","The Mask","2679","super-pinball-behind-the-mask"
"mask","mask.rsn","The Mask","2680","super-pinball-behind-the-mask"
"mask","mask.rsn","The Mask","2681","super-pinball-behind-the-mask"
"mask","mask.rsn","The Mask","2682","super-pinball-behind-the-mask"
"mask","mask.rsn","The Mask","2683","super-pinball-behind-the-mask"
"maui","maui.rsn","Maui Mallard in Cold Shadow","529","donald-no-maui-mallard"
"maui","maui.rsn","Maui Mallard in Cold Shadow","530","donald-no-maui-mallard"
"maui","maui.rsn","Maui Mallard in Cold Shadow","1481","donald-no-maui-mallard"
"mawa","mawa.rsn","Mario & Wario","1453","mario-and-wario"
"mazz","mazz.rsn","Mazinger Z","1482","mazinger-z"
"mazz","mazz.rsn","Mazinger Z","1483","mazinger-z"
"mcdp2","mcdp2.rsn","Magical Drop 2","1415","magical-drop-2"
"mcp","mcp.rsn","Miracle Casino Paradise","1553","miracle-casino-paradise"
"mcsd","mcsd.rsn","Magic Sword","1411","magic-sword"
"mcsd","mcsd.rsn","Magic Sword","1412","magic-sword"
"mcsd","mcsd.rsn","Magic Sword","1413","magic-sword"
"mcwr3","mcwr3.rsn","Mechwarrior 3050","1490","battletech-3050"
"mcwr3","mcwr3.rsn","Mechwarrior 3050","1491","battletech-3050"
"mdh","mdh.rsn","Momotarou Dentetsu Happy","1560","momotarou-dentetsu-happy"
"mdr2","mdr2.rsn","Madara 2","1585","mouryou-senki-madara-2"
"mema","mema.rsn","Metal Marines","1508","militia"
"mema","mema.rsn","Metal Marines","1509","militia"
"memo","memo.rsn","Metal Morph","1512","metal-morph"
"mg","mg.rsn","Miracle Girls","1554","miracle-girls-tomomi-to-mi-kage-no-fushigi-sekai-no-dai-bouken"
"mgp","mgp.rsn","Magical Pop'n ","1416","magical-popn"
"mgt","mgt.rsn","Mahjong Gokuu Tenjiku","1427","mahjong-gokuu-tenjiku"
"mhj","mhj.rsn","Mohawk and Headphone Jack","1558","mohawk-headphone-jack"
"mhj","mhj.rsn","Mohawk and Headphone Jack","1559","mohawk-headphone-jack"
"mil","mil.rsn","Milandra","1549","milandra"
"mim","mim.rsn","Mario is Missing","1448","mario-is-missing"
"mim","mim.rsn","Mario is Missing","1449","mario-is-missing"
"mim","mim.rsn","Mario is Missing","1450","mario-is-missing"
"mim","mim.rsn","Mario is Missing","1451","mario-is-missing"
"mima2","mima2.rsn","Micro Machines 2","1533","micro-machines-2-turbo-tournament"
"mjssd","mjssd.rsn","Magic Johnson's Super Slam Dunk","1409","magic-johnsons-super-slam-dunk"
"mjssd","mjssd.rsn","Magic Johnson's Super Slam Dunk","2727","magic-johnsons-super-slam-dunk"
"mkh","mkh.rsn","Matsumura Kunihiro Den","1480","matsumura-kunihiro-den-saikyou-no-rekishi-o-nuri-kaero"
"mkmk","mkmk.rsn","Maka Maka","1441","maka-maka"
"mm7","mm7.rsn","Mega Man 7","1495","rockman-7-shukumei-no-taiketsu"
"mm7","mm7.rsn","Mega Man 7","1496","rockman-7-shukumei-no-taiketsu"
"mmax","mmax.rsn","Mighty Max","1539","mighty-max"
"mmax","mmax.rsn","Mighty Max","1540","mighty-max"
"mmax","mmax.rsn","Mighty Max","1541","mighty-max"
"mmax2","mmax2.rsn","Metal Max 2","1510","metal-max-2"
"mmaxr","mmaxr.rsn","Metal Max Returns","1511","metal-max-returns"
"mmf","mmf.rsn","Marko's Magic Football","1461","markos-magic-football"
"mmgg","mmgg.rsn","Mick & Mack as the Global Gladiators","1519","mick-mack-as-the-global-gladiators"
"mmx2","mmx2.rsn","Mega Man X2","1500","rockman-x2"
"mmx2","mmx2.rsn","Mega Man X2","1501","rockman-x2"
"mmx3","mmx3.rsn","Mega Man X3","1502","rockman-x3"
"mmx3","mmx3.rsn","Mega Man X3","1503","rockman-x3"
"mon","mon.rsn","Monstania","1565","monstania"
"mp2","mp2.rsn","Monopoly 2","1564","monopoly-game-2"
"mpm","mpm.rsn","Ms. Pac-Man","1599","ms-pac-man"
"mpm","mpm.rsn","Ms. Pac-Man","1600","ms-pac-man"
"mpnt","mpnt.rsn","Mario Paint","1446","mario-paint"
"mpnt","mpnt.rsn","Mario Paint","1447","mario-paint"
"mppp","mppp.rsn","Mahou Poi Poi Poitto!","1433","mahou-poi-poi-poitto"
"mrdo","mrdo.rsn","Mr. Do","1594","mr-do"
"mrdo","mrdo.rsn","Mr. Do","1595","mr-do"
"mrdo","mrdo.rsn","Mr. Do","1596","mr-do"
"ms","ms.rsn","Melfand Stories","1505","melfand-stories"
"msfr","msfr.rsn","Mary Shelley's Frankenstein","1468","mary-shelleys-frankenstein"
"msfr","msfr.rsn","Mary Shelley's Frankenstein","1469","mary-shelleys-frankenstein"
"mt2","mt2.rsn","Majin Tensei 2","1439","majin-tensei-2-spiral-nemesis"
"mtd","mtd.rsn","Maten Densetsu","1477","maten-densetsu-senritsu-no-ooparts"
"mtm","mtm.rsn","Mario's Time Machine","1457","marios-time-machine"
"mtm","mtm.rsn","Mario's Time Machine","1458","marios-time-machine"
"mtm","mtm.rsn","Mario's Time Machine","1459","marios-time-machine"
"mtma","mtma.rsn","Magical Taruruto Kun","1424","magical-taruruuto-kun-magic-adventure"
"mtpvb","mtpvb.rsn","Multi-Play Volleyball","1603","multi-play-volleyball"
"muc","muc.rsn","Mickey's Ultimate Challenge","1530","mickeys-ultimate-challenge"
"mucs","mucs.rsn","Manchester United Championship Soccer","1444","manchester-united-championship-soccer"
"mucs","mucs.rsn","Manchester United Championship Soccer","1445","manchester-united-championship-soccer"
"mvls","mvls.rsn","Marvelous","1467","marvelous-mouhitotsu-no-takarajima"
"mw","mw.rsn","Metal Warriors","1514","metal-warriors"
"mwk","mwk.rsn","Motoko-chan no Wonder Kitchen","1583","motoko-chan-no-wonder-kitchen"
"myc","myc.rsn","Mystery Circle","1606","mystery-circle"
"myss","myss.rsn","Mini Yonku Shining Scorpion","1552","mini-shiku-shining-scorpion-ready-and-go"
"nac2","nac2.rsn","Nichibutsu Arcade Classics 2","1699","nichibutsu-arcade-classics-2-heiankyo-alien"
"nasc","nasc.rsn","NBA All-Star Challenge","1611","nba-all-star-challenge"
